"name","pname","version","patches","system","out","outputs","store_path","cpe","purl","urls","pname_meta","version_meta","meta_homepage","meta_unfree","meta_description","meta_position","meta_license_short","meta_license_spdxid","meta_maintainers_email"
"cargo-package-vte_generate_state_changes-0.1.2","cargo-package-vte_generate_state_changes","0.1.2","","x86_64-linux","/nix/store/hp3jm27xf082zif2iqcqgzfd5i24l3wa-cargo-package-vte_generate_state_changes-0.1.2","['/nix/store/hp3jm27xf082zif2iqcqgzfd5i24l3wa-cargo-package-vte_generate_state_changes-0.1.2']","/nix/store/nmpny8k1nn41a9223mw2zgg2dxq5v93h-cargo-package-vte_generate_state_changes-0.1.2.drv","cpe:2.3:a:cargo-package-vte_generate_state_changes:cargo-package-vte_generate_state_changes:0.1.2:*:*:*:*:*:*:*","pkg:nix/cargo-package-vte_generate_state_changes@0.1.2","","","","","","","","","",""
"cargo-package-waker-fn-1.2.0","cargo-package-waker-fn","1.2.0","","x86_64-linux","/nix/store/x8fr6pfazb6slddz76p7wqrrl94w5jgp-cargo-package-waker-fn-1.2.0","['/nix/store/x8fr6pfazb6slddz76p7wqrrl94w5jgp-cargo-package-waker-fn-1.2.0']","/nix/store/jsa7y9ia5412gvdznk5xj7qvawb4kpnz-cargo-package-waker-fn-1.2.0.drv","cpe:2.3:a:cargo-package-waker-fn:cargo-package-waker-fn:1.2.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-waker-fn@1.2.0","","","","","","","","","",""
"cargo-package-want-0.3.1","cargo-package-want","0.3.1","","x86_64-linux","/nix/store/ddfpni47zclslz36azprv02rm497rad5-cargo-package-want-0.3.1","['/nix/store/ddfpni47zclslz36azprv02rm497rad5-cargo-package-want-0.3.1']","/nix/store/q1808fx5pa0n5ya4p8ahp63hzn4i83nm-cargo-package-want-0.3.1.drv","cpe:2.3:a:cargo-package-want:cargo-package-want:0.3.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-want@0.3.1","","","","","","","","","",""
"cargo-package-wasi-0.11.1+wasi-snapshot-preview1","cargo-package-wasi","0.11.1+wasi-snapshot-preview1","","x86_64-linux","/nix/store/swjllbjqg419r32c3icv3s1znwh8qbax-cargo-package-wasi-0.11.1+wasi-snapshot-preview1","['/nix/store/swjllbjqg419r32c3icv3s1znwh8qbax-cargo-package-wasi-0.11.1+wasi-snapshot-preview1']","/nix/store/b57f08h73siyqf41lb41xk18p9ya8i9x-cargo-package-wasi-0.11.1+wasi-snapshot-preview1.drv","cpe:2.3:a:cargo-package-wasi:cargo-package-wasi:0.11.1+wasi-snapshot-preview1:*:*:*:*:*:*:*","pkg:nix/cargo-package-wasi@0.11.1%2Bwasi-snapshot-preview1","","","","","","","","","",""
"cargo-package-wasi-0.14.4+wasi-0.2.4","cargo-package-wasi","0.14.4+wasi-0.2.4","","x86_64-linux","/nix/store/z5n737vv3r1xxs812s9wkf1yvkmy21dc-cargo-package-wasi-0.14.4+wasi-0.2.4","['/nix/store/z5n737vv3r1xxs812s9wkf1yvkmy21dc-cargo-package-wasi-0.14.4+wasi-0.2.4']","/nix/store/az3nhyaj39bal78pjysh46qzcbg0vn4a-cargo-package-wasi-0.14.4+wasi-0.2.4.drv","cpe:2.3:a:cargo-package-wasi:cargo-package-wasi:0.14.4+wasi-0.2.4:*:*:*:*:*:*:*","pkg:nix/cargo-package-wasi@0.14.4%2Bwasi-0.2.4","","","","","","","","","",""
"cargo-package-wasip2-1.0.1+wasi-0.2.4","cargo-package-wasip2","1.0.1+wasi-0.2.4","","x86_64-linux","/nix/store/m4a59ni56p69q1q2y124ay7clq4bmfpd-cargo-package-wasip2-1.0.1+wasi-0.2.4","['/nix/store/m4a59ni56p69q1q2y124ay7clq4bmfpd-cargo-package-wasip2-1.0.1+wasi-0.2.4']","/nix/store/hk7qf0lxxhmzrk7vy91v0j3fn2sbzdfz-cargo-package-wasip2-1.0.1+wasi-0.2.4.drv","cpe:2.3:a:cargo-package-wasip2:cargo-package-wasip2:1.0.1+wasi-0.2.4:*:*:*:*:*:*:*","pkg:nix/cargo-package-wasip2@1.0.1%2Bwasi-0.2.4","","","","","","","","","",""
"cargo-package-wasm-bindgen-0.2.106","cargo-package-wasm-bindgen","0.2.106","","x86_64-linux","/nix/store/siksbdik8iy98dp3d271ww734ba9ajrf-cargo-package-wasm-bindgen-0.2.106","['/nix/store/siksbdik8iy98dp3d271ww734ba9ajrf-cargo-package-wasm-bindgen-0.2.106']","/nix/store/n97qkhly1fn5zknpmycy3napzf1iiklr-cargo-package-wasm-bindgen-0.2.106.drv","cpe:2.3:a:cargo-package-wasm-bindgen:cargo-package-wasm-bindgen:0.2.106:*:*:*:*:*:*:*","pkg:nix/cargo-package-wasm-bindgen@0.2.106","","","","","","","","","",""
"cargo-package-wasm-bindgen-futures-0.4.56","cargo-package-wasm-bindgen-futures","0.4.56","","x86_64-linux","/nix/store/h3kdg5mvscgjnh0rps62i8rmxrhx34cz-cargo-package-wasm-bindgen-futures-0.4.56","['/nix/store/h3kdg5mvscgjnh0rps62i8rmxrhx34cz-cargo-package-wasm-bindgen-futures-0.4.56']","/nix/store/lfidqgdawiz1w1sshvl1d1iqrmfb2wgk-cargo-package-wasm-bindgen-futures-0.4.56.drv","cpe:2.3:a:cargo-package-wasm-bindgen-futures:cargo-package-wasm-bindgen-futures:0.4.56:*:*:*:*:*:*:*","pkg:nix/cargo-package-wasm-bindgen-futures@0.4.56","","","","","","","","","",""
"cargo-package-wasm-bindgen-macro-0.2.106","cargo-package-wasm-bindgen-macro","0.2.106","","x86_64-linux","/nix/store/7kqgfff7bbwwywain3ihx7z6s47npqa2-cargo-package-wasm-bindgen-macro-0.2.106","['/nix/store/7kqgfff7bbwwywain3ihx7z6s47npqa2-cargo-package-wasm-bindgen-macro-0.2.106']","/nix/store/rq0vb2xwi05zarddi01lnbaq337cypxc-cargo-package-wasm-bindgen-macro-0.2.106.drv","cpe:2.3:a:cargo-package-wasm-bindgen-macro:cargo-package-wasm-bindgen-macro:0.2.106:*:*:*:*:*:*:*","pkg:nix/cargo-package-wasm-bindgen-macro@0.2.106","","","","","","","","","",""
"cargo-package-wasm-bindgen-macro-support-0.2.106","cargo-package-wasm-bindgen-macro-support","0.2.106","","x86_64-linux","/nix/store/qks3zwqjz184yklc8dj8nq20ri1qlnkr-cargo-package-wasm-bindgen-macro-support-0.2.106","['/nix/store/qks3zwqjz184yklc8dj8nq20ri1qlnkr-cargo-package-wasm-bindgen-macro-support-0.2.106']","/nix/store/9cypd5jy7ind34s5dhsrycvcjp5bwr43-cargo-package-wasm-bindgen-macro-support-0.2.106.drv","cpe:2.3:a:cargo-package-wasm-bindgen-macro-support:cargo-package-wasm-bindgen-macro-support:0.2.106:*:*:*:*:*:*:*","pkg:nix/cargo-package-wasm-bindgen-macro-support@0.2.106","","","","","","","","","",""
"cargo-package-wasm-bindgen-shared-0.2.106","cargo-package-wasm-bindgen-shared","0.2.106","","x86_64-linux","/nix/store/xsp9hjnl2wigpw12vh4h5hkhi60qlrhi-cargo-package-wasm-bindgen-shared-0.2.106","['/nix/store/xsp9hjnl2wigpw12vh4h5hkhi60qlrhi-cargo-package-wasm-bindgen-shared-0.2.106']","/nix/store/ibhrxh4nfk0b83w667vif2jwzwpx4sif-cargo-package-wasm-bindgen-shared-0.2.106.drv","cpe:2.3:a:cargo-package-wasm-bindgen-shared:cargo-package-wasm-bindgen-shared:0.2.106:*:*:*:*:*:*:*","pkg:nix/cargo-package-wasm-bindgen-shared@0.2.106","","","","","","","","","",""
"cargo-package-web-sys-0.3.83","cargo-package-web-sys","0.3.83","","x86_64-linux","/nix/store/5rc19xvz28vi681jk1v40d3avdr72zam-cargo-package-web-sys-0.3.83","['/nix/store/5rc19xvz28vi681jk1v40d3avdr72zam-cargo-package-web-sys-0.3.83']","/nix/store/ydl4dyq8bxa9caaj49lyqx62g75al6wn-cargo-package-web-sys-0.3.83.drv","cpe:2.3:a:cargo-package-web-sys:cargo-package-web-sys:0.3.83:*:*:*:*:*:*:*","pkg:nix/cargo-package-web-sys@0.3.83","","","","","","","","","",""
"cargo-package-winapi-0.3.9","cargo-package-winapi","0.3.9","","x86_64-linux","/nix/store/1nlj9ryfzi61jk7nbngc562gj6igbcph-cargo-package-winapi-0.3.9","['/nix/store/1nlj9ryfzi61jk7nbngc562gj6igbcph-cargo-package-winapi-0.3.9']","/nix/store/ygg4cfdvd3q85xf888b2z88z8z7i1kk9-cargo-package-winapi-0.3.9.drv","cpe:2.3:a:cargo-package-winapi:cargo-package-winapi:0.3.9:*:*:*:*:*:*:*","pkg:nix/cargo-package-winapi@0.3.9","","","","","","","","","",""
"cargo-package-winapi-i686-pc-windows-gnu-0.4.0","cargo-package-winapi-i686-pc-windows-gnu","0.4.0","","x86_64-linux","/nix/store/d3w4cjqc28dll428hnk1nldmwr8j3bzj-cargo-package-winapi-i686-pc-windows-gnu-0.4.0","['/nix/store/d3w4cjqc28dll428hnk1nldmwr8j3bzj-cargo-package-winapi-i686-pc-windows-gnu-0.4.0']","/nix/store/3k15qfqb0m96r5sk4y4n26vsksvv3kx6-cargo-package-winapi-i686-pc-windows-gnu-0.4.0.drv","cpe:2.3:a:cargo-package-winapi-i686-pc-windows-gnu:cargo-package-winapi-i686-pc-windows-gnu:0.4.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-winapi-i686-pc-windows-gnu@0.4.0","","","","","","","","","",""
"cargo-package-winapi-x86_64-pc-windows-gnu-0.4.0","cargo-package-winapi-x86_64-pc-windows-gnu","0.4.0","","x86_64-linux","/nix/store/4wvnm6i8s4gp0ma0ajw53zxr611l1qx5-cargo-package-winapi-x86_64-pc-windows-gnu-0.4.0","['/nix/store/4wvnm6i8s4gp0ma0ajw53zxr611l1qx5-cargo-package-winapi-x86_64-pc-windows-gnu-0.4.0']","/nix/store/7ibx6jsbird084lpcz3ifa5fg1607a4n-cargo-package-winapi-x86_64-pc-windows-gnu-0.4.0.drv","cpe:2.3:a:cargo-package-winapi-x86_64-pc-windows-gnu:cargo-package-winapi-x86_64-pc-windows-gnu:0.4.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-winapi-x86_64-pc-windows-gnu@0.4.0","","","","","","","","","",""
"cargo-package-windows-core-0.62.2","cargo-package-windows-core","0.62.2","","x86_64-linux","/nix/store/16lh7rr8a29jgbv40x9dngpbsv5paji7-cargo-package-windows-core-0.62.2","['/nix/store/16lh7rr8a29jgbv40x9dngpbsv5paji7-cargo-package-windows-core-0.62.2']","/nix/store/lwsrsrk8b5va56axjbhi7s3jdvsz67gv-cargo-package-windows-core-0.62.2.drv","cpe:2.3:a:cargo-package-windows-core:cargo-package-windows-core:0.62.2:*:*:*:*:*:*:*","pkg:nix/cargo-package-windows-core@0.62.2","","","","","","","","","",""
"cargo-package-windows-implement-0.60.2","cargo-package-windows-implement","0.60.2","","x86_64-linux","/nix/store/8lgm8cc9y8bjl5m757pngw7m46r0npx3-cargo-package-windows-implement-0.60.2","['/nix/store/8lgm8cc9y8bjl5m757pngw7m46r0npx3-cargo-package-windows-implement-0.60.2']","/nix/store/8inqpd70zgvnxrqsbpryivk1bgll0p95-cargo-package-windows-implement-0.60.2.drv","cpe:2.3:a:cargo-package-windows-implement:cargo-package-windows-implement:0.60.2:*:*:*:*:*:*:*","pkg:nix/cargo-package-windows-implement@0.60.2","","","","","","","","","",""
"cargo-package-windows-interface-0.59.3","cargo-package-windows-interface","0.59.3","","x86_64-linux","/nix/store/kjc33a9b9kpknnsi6harv34klrw1zb0i-cargo-package-windows-interface-0.59.3","['/nix/store/kjc33a9b9kpknnsi6harv34klrw1zb0i-cargo-package-windows-interface-0.59.3']","/nix/store/vsgqbslj8by1yf8i33lvsy1azr3pxwkq-cargo-package-windows-interface-0.59.3.drv","cpe:2.3:a:cargo-package-windows-interface:cargo-package-windows-interface:0.59.3:*:*:*:*:*:*:*","pkg:nix/cargo-package-windows-interface@0.59.3","","","","","","","","","",""
"cargo-package-windows-link-0.2.1","cargo-package-windows-link","0.2.1","","x86_64-linux","/nix/store/sibjx17dbmn0ldrxmpdlza5h6kj5nrbn-cargo-package-windows-link-0.2.1","['/nix/store/sibjx17dbmn0ldrxmpdlza5h6kj5nrbn-cargo-package-windows-link-0.2.1']","/nix/store/a6kbhxgls9wjdj7hw7v4qvlx6vhiq04a-cargo-package-windows-link-0.2.1.drv","cpe:2.3:a:cargo-package-windows-link:cargo-package-windows-link:0.2.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-windows-link@0.2.1","","","","","","","","","",""
"cargo-package-windows-result-0.4.1","cargo-package-windows-result","0.4.1","","x86_64-linux","/nix/store/l3ic7ak685yadjp503l6x43d83v2ry6k-cargo-package-windows-result-0.4.1","['/nix/store/l3ic7ak685yadjp503l6x43d83v2ry6k-cargo-package-windows-result-0.4.1']","/nix/store/gfgrj7yq4gvjpg7ca8inm3ma0avgsbbl-cargo-package-windows-result-0.4.1.drv","cpe:2.3:a:cargo-package-windows-result:cargo-package-windows-result:0.4.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-windows-result@0.4.1","","","","","","","","","",""
"cargo-package-windows-strings-0.5.1","cargo-package-windows-strings","0.5.1","","x86_64-linux","/nix/store/bjwmdarn2kh0fvva62v031qdbzg1haxr-cargo-package-windows-strings-0.5.1","['/nix/store/bjwmdarn2kh0fvva62v031qdbzg1haxr-cargo-package-windows-strings-0.5.1']","/nix/store/k3lsn5pc1w7r1bl0fvpa8sgshhvm5c3p-cargo-package-windows-strings-0.5.1.drv","cpe:2.3:a:cargo-package-windows-strings:cargo-package-windows-strings:0.5.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-windows-strings@0.5.1","","","","","","","","","",""
"cargo-package-windows-sys-0.52.0","cargo-package-windows-sys","0.52.0","","x86_64-linux","/nix/store/z9v1gymfnyf92qm975a2ndax36vbw6f6-cargo-package-windows-sys-0.52.0","['/nix/store/z9v1gymfnyf92qm975a2ndax36vbw6f6-cargo-package-windows-sys-0.52.0']","/nix/store/2r0bpj8my6q0gw6b43bsy8i6cc6fwd41-cargo-package-windows-sys-0.52.0.drv","cpe:2.3:a:cargo-package-windows-sys:cargo-package-windows-sys:0.52.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-windows-sys@0.52.0","","","","","","","","","",""
"cargo-package-windows-sys-0.59.0","cargo-package-windows-sys","0.59.0","","x86_64-linux","/nix/store/s6fwbdpnw818n1v1r4b18xcm20vg2d8q-cargo-package-windows-sys-0.59.0","['/nix/store/s6fwbdpnw818n1v1r4b18xcm20vg2d8q-cargo-package-windows-sys-0.59.0']","/nix/store/dxs5n3f5px36f39626da1prfjs3vpscb-cargo-package-windows-sys-0.59.0.drv","cpe:2.3:a:cargo-package-windows-sys:cargo-package-windows-sys:0.59.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-windows-sys@0.59.0","","","","","","","","","",""
"cargo-package-windows-sys-0.60.2","cargo-package-windows-sys","0.60.2","","x86_64-linux","/nix/store/07fw66c61vpl8mddzl4acgx2wihlbs1s-cargo-package-windows-sys-0.60.2","['/nix/store/07fw66c61vpl8mddzl4acgx2wihlbs1s-cargo-package-windows-sys-0.60.2']","/nix/store/qnwbl68fb1rx92j809zh1ggbhka5cl7j-cargo-package-windows-sys-0.60.2.drv","cpe:2.3:a:cargo-package-windows-sys:cargo-package-windows-sys:0.60.2:*:*:*:*:*:*:*","pkg:nix/cargo-package-windows-sys@0.60.2","","","","","","","","","",""
"cargo-package-windows-sys-0.61.2","cargo-package-windows-sys","0.61.2","","x86_64-linux","/nix/store/7nr4lkrpdisnm9mzdcgvmhy1a8avv7yv-cargo-package-windows-sys-0.61.2","['/nix/store/7nr4lkrpdisnm9mzdcgvmhy1a8avv7yv-cargo-package-windows-sys-0.61.2']","/nix/store/yz2i9a4b3lrc3v8032f4bfa5ym7hq84a-cargo-package-windows-sys-0.61.2.drv","cpe:2.3:a:cargo-package-windows-sys:cargo-package-windows-sys:0.61.2:*:*:*:*:*:*:*","pkg:nix/cargo-package-windows-sys@0.61.2","","","","","","","","","",""
"cargo-package-windows-targets-0.52.6","cargo-package-windows-targets","0.52.6","","x86_64-linux","/nix/store/54xfp10m4nqs24sbq6gr7i33hxr31al8-cargo-package-windows-targets-0.52.6","['/nix/store/54xfp10m4nqs24sbq6gr7i33hxr31al8-cargo-package-windows-targets-0.52.6']","/nix/store/zpbdr06jcvblcyxms0d3yh8y25lwra8x-cargo-package-windows-targets-0.52.6.drv","cpe:2.3:a:cargo-package-windows-targets:cargo-package-windows-targets:0.52.6:*:*:*:*:*:*:*","pkg:nix/cargo-package-windows-targets@0.52.6","","","","","","","","","",""
"cargo-package-windows-targets-0.53.5","cargo-package-windows-targets","0.53.5","","x86_64-linux","/nix/store/rm1p65zadl731q6ib3fgjdqzyvaxpwa1-cargo-package-windows-targets-0.53.5","['/nix/store/rm1p65zadl731q6ib3fgjdqzyvaxpwa1-cargo-package-windows-targets-0.53.5']","/nix/store/g9a3jqdwnhjcds0w6bm9vm25aqmqqm0x-cargo-package-windows-targets-0.53.5.drv","cpe:2.3:a:cargo-package-windows-targets:cargo-package-windows-targets:0.53.5:*:*:*:*:*:*:*","pkg:nix/cargo-package-windows-targets@0.53.5","","","","","","","","","",""
"cargo-package-windows_aarch64_gnullvm-0.52.6","cargo-package-windows_aarch64_gnullvm","0.52.6","","x86_64-linux","/nix/store/5glhlgy5m3b5pmvrchfb2lmw0b6xvw95-cargo-package-windows_aarch64_gnullvm-0.52.6","['/nix/store/5glhlgy5m3b5pmvrchfb2lmw0b6xvw95-cargo-package-windows_aarch64_gnullvm-0.52.6']","/nix/store/kgc0xrbi73hhmkw8kdfrmgflrzn1a1s9-cargo-package-windows_aarch64_gnullvm-0.52.6.drv","cpe:2.3:a:cargo-package-windows_aarch64_gnullvm:cargo-package-windows_aarch64_gnullvm:0.52.6:*:*:*:*:*:*:*","pkg:nix/cargo-package-windows_aarch64_gnullvm@0.52.6","","","","","","","","","",""
"cargo-package-windows_aarch64_gnullvm-0.53.1","cargo-package-windows_aarch64_gnullvm","0.53.1","","x86_64-linux","/nix/store/kh8gzby9fd58s2y72gihb150skcmz7ss-cargo-package-windows_aarch64_gnullvm-0.53.1","['/nix/store/kh8gzby9fd58s2y72gihb150skcmz7ss-cargo-package-windows_aarch64_gnullvm-0.53.1']","/nix/store/jrrd31mx7rvn5bhzpbxqqz8a34cvkbq0-cargo-package-windows_aarch64_gnullvm-0.53.1.drv","cpe:2.3:a:cargo-package-windows_aarch64_gnullvm:cargo-package-windows_aarch64_gnullvm:0.53.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-windows_aarch64_gnullvm@0.53.1","","","","","","","","","",""
"cargo-package-windows_aarch64_msvc-0.52.6","cargo-package-windows_aarch64_msvc","0.52.6","","x86_64-linux","/nix/store/jrrghd4zdag3s7wd57hyjqp5bqbkv2q7-cargo-package-windows_aarch64_msvc-0.52.6","['/nix/store/jrrghd4zdag3s7wd57hyjqp5bqbkv2q7-cargo-package-windows_aarch64_msvc-0.52.6']","/nix/store/zsmfy7yp0dxg05q19fxfr1yxzmvfvdf1-cargo-package-windows_aarch64_msvc-0.52.6.drv","cpe:2.3:a:cargo-package-windows_aarch64_msvc:cargo-package-windows_aarch64_msvc:0.52.6:*:*:*:*:*:*:*","pkg:nix/cargo-package-windows_aarch64_msvc@0.52.6","","","","","","","","","",""
"cargo-package-windows_aarch64_msvc-0.53.1","cargo-package-windows_aarch64_msvc","0.53.1","","x86_64-linux","/nix/store/ax52g4drd041r17qa0q8zjf3cv8z8fa1-cargo-package-windows_aarch64_msvc-0.53.1","['/nix/store/ax52g4drd041r17qa0q8zjf3cv8z8fa1-cargo-package-windows_aarch64_msvc-0.53.1']","/nix/store/bgwhi3gj3a88zgmz9cjrhf9i29hml6cj-cargo-package-windows_aarch64_msvc-0.53.1.drv","cpe:2.3:a:cargo-package-windows_aarch64_msvc:cargo-package-windows_aarch64_msvc:0.53.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-windows_aarch64_msvc@0.53.1","","","","","","","","","",""
"cargo-package-windows_i686_gnu-0.52.6","cargo-package-windows_i686_gnu","0.52.6","","x86_64-linux","/nix/store/2106lkyj6n450jhvav2637ww816q6fi8-cargo-package-windows_i686_gnu-0.52.6","['/nix/store/2106lkyj6n450jhvav2637ww816q6fi8-cargo-package-windows_i686_gnu-0.52.6']","/nix/store/2dx5pszj6hlx2imhwzxmbrx6dlngah72-cargo-package-windows_i686_gnu-0.52.6.drv","cpe:2.3:a:cargo-package-windows_i686_gnu:cargo-package-windows_i686_gnu:0.52.6:*:*:*:*:*:*:*","pkg:nix/cargo-package-windows_i686_gnu@0.52.6","","","","","","","","","",""
"cargo-package-windows_i686_gnu-0.53.1","cargo-package-windows_i686_gnu","0.53.1","","x86_64-linux","/nix/store/g5yh56kvb4i9z6h6ccddc6208ickwzhb-cargo-package-windows_i686_gnu-0.53.1","['/nix/store/g5yh56kvb4i9z6h6ccddc6208ickwzhb-cargo-package-windows_i686_gnu-0.53.1']","/nix/store/v1dwgvx28330ssq7wn4jkikis8zxb307-cargo-package-windows_i686_gnu-0.53.1.drv","cpe:2.3:a:cargo-package-windows_i686_gnu:cargo-package-windows_i686_gnu:0.53.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-windows_i686_gnu@0.53.1","","","","","","","","","",""
"cargo-package-windows_i686_gnullvm-0.52.6","cargo-package-windows_i686_gnullvm","0.52.6","","x86_64-linux","/nix/store/304dc0gb5zbszi8gghm3q4qqwaah3apk-cargo-package-windows_i686_gnullvm-0.52.6","['/nix/store/304dc0gb5zbszi8gghm3q4qqwaah3apk-cargo-package-windows_i686_gnullvm-0.52.6']","/nix/store/s313rhph9d6w7nlsl85xkzz2qka089zz-cargo-package-windows_i686_gnullvm-0.52.6.drv","cpe:2.3:a:cargo-package-windows_i686_gnullvm:cargo-package-windows_i686_gnullvm:0.52.6:*:*:*:*:*:*:*","pkg:nix/cargo-package-windows_i686_gnullvm@0.52.6","","","","","","","","","",""
"cargo-package-windows_i686_gnullvm-0.53.1","cargo-package-windows_i686_gnullvm","0.53.1","","x86_64-linux","/nix/store/p4pd9j6zrapxb6bg6w2lk2v43l4gl9k5-cargo-package-windows_i686_gnullvm-0.53.1","['/nix/store/p4pd9j6zrapxb6bg6w2lk2v43l4gl9k5-cargo-package-windows_i686_gnullvm-0.53.1']","/nix/store/zap7krmdl9095cmscs5pvrf241ll0fgv-cargo-package-windows_i686_gnullvm-0.53.1.drv","cpe:2.3:a:cargo-package-windows_i686_gnullvm:cargo-package-windows_i686_gnullvm:0.53.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-windows_i686_gnullvm@0.53.1","","","","","","","","","",""
"cargo-package-windows_i686_msvc-0.52.6","cargo-package-windows_i686_msvc","0.52.6","","x86_64-linux","/nix/store/n6r85hzq8md5yl4yb8y6z0v71n3p1js2-cargo-package-windows_i686_msvc-0.52.6","['/nix/store/n6r85hzq8md5yl4yb8y6z0v71n3p1js2-cargo-package-windows_i686_msvc-0.52.6']","/nix/store/3kcp2z4ib41jv1zmhpgzg2id36vx42pf-cargo-package-windows_i686_msvc-0.52.6.drv","cpe:2.3:a:cargo-package-windows_i686_msvc:cargo-package-windows_i686_msvc:0.52.6:*:*:*:*:*:*:*","pkg:nix/cargo-package-windows_i686_msvc@0.52.6","","","","","","","","","",""
"cargo-package-windows_i686_msvc-0.53.1","cargo-package-windows_i686_msvc","0.53.1","","x86_64-linux","/nix/store/a9vlnvxlzzqj5pzhiflblrxpn8sl8z1n-cargo-package-windows_i686_msvc-0.53.1","['/nix/store/a9vlnvxlzzqj5pzhiflblrxpn8sl8z1n-cargo-package-windows_i686_msvc-0.53.1']","/nix/store/pl9qcngs4ajrhs1w78f178pc6nskvpb9-cargo-package-windows_i686_msvc-0.53.1.drv","cpe:2.3:a:cargo-package-windows_i686_msvc:cargo-package-windows_i686_msvc:0.53.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-windows_i686_msvc@0.53.1","","","","","","","","","",""
"cargo-package-windows_x86_64_gnu-0.52.6","cargo-package-windows_x86_64_gnu","0.52.6","","x86_64-linux","/nix/store/x1kbrchj917w1d00xq9s0vh9mnjjcs1h-cargo-package-windows_x86_64_gnu-0.52.6","['/nix/store/x1kbrchj917w1d00xq9s0vh9mnjjcs1h-cargo-package-windows_x86_64_gnu-0.52.6']","/nix/store/sg47cv9ldi192lgwsbid8l3iq06pqqvi-cargo-package-windows_x86_64_gnu-0.52.6.drv","cpe:2.3:a:cargo-package-windows_x86_64_gnu:cargo-package-windows_x86_64_gnu:0.52.6:*:*:*:*:*:*:*","pkg:nix/cargo-package-windows_x86_64_gnu@0.52.6","","","","","","","","","",""
"cargo-package-windows_x86_64_gnu-0.53.1","cargo-package-windows_x86_64_gnu","0.53.1","","x86_64-linux","/nix/store/kvz0q2r1skdqbz912vzsgqm023cdg819-cargo-package-windows_x86_64_gnu-0.53.1","['/nix/store/kvz0q2r1skdqbz912vzsgqm023cdg819-cargo-package-windows_x86_64_gnu-0.53.1']","/nix/store/f75xpy2p76g19kbnjgd9akfk5pq1lhsr-cargo-package-windows_x86_64_gnu-0.53.1.drv","cpe:2.3:a:cargo-package-windows_x86_64_gnu:cargo-package-windows_x86_64_gnu:0.53.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-windows_x86_64_gnu@0.53.1","","","","","","","","","",""
"cargo-package-windows_x86_64_gnullvm-0.52.6","cargo-package-windows_x86_64_gnullvm","0.52.6","","x86_64-linux","/nix/store/z8p11aiik9s74d2ws23h4jcz3v951arz-cargo-package-windows_x86_64_gnullvm-0.52.6","['/nix/store/z8p11aiik9s74d2ws23h4jcz3v951arz-cargo-package-windows_x86_64_gnullvm-0.52.6']","/nix/store/zmqfpz6ayz4mp71k3461y1akpcrfzgmd-cargo-package-windows_x86_64_gnullvm-0.52.6.drv","cpe:2.3:a:cargo-package-windows_x86_64_gnullvm:cargo-package-windows_x86_64_gnullvm:0.52.6:*:*:*:*:*:*:*","pkg:nix/cargo-package-windows_x86_64_gnullvm@0.52.6","","","","","","","","","",""
"cargo-package-windows_x86_64_gnullvm-0.53.1","cargo-package-windows_x86_64_gnullvm","0.53.1","","x86_64-linux","/nix/store/ljvs6jrh4mk4rp89p7w4x2580gnlmrhk-cargo-package-windows_x86_64_gnullvm-0.53.1","['/nix/store/ljvs6jrh4mk4rp89p7w4x2580gnlmrhk-cargo-package-windows_x86_64_gnullvm-0.53.1']","/nix/store/k1ja4q648kwmlrv10gfi04h3b1jxbrwp-cargo-package-windows_x86_64_gnullvm-0.53.1.drv","cpe:2.3:a:cargo-package-windows_x86_64_gnullvm:cargo-package-windows_x86_64_gnullvm:0.53.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-windows_x86_64_gnullvm@0.53.1","","","","","","","","","",""
"cargo-package-windows_x86_64_msvc-0.52.6","cargo-package-windows_x86_64_msvc","0.52.6","","x86_64-linux","/nix/store/cqmpaynqip8knmwrya92z684z53qpvs9-cargo-package-windows_x86_64_msvc-0.52.6","['/nix/store/cqmpaynqip8knmwrya92z684z53qpvs9-cargo-package-windows_x86_64_msvc-0.52.6']","/nix/store/hhb2jmmx98l3rpzaygbgszwazh1bqnnv-cargo-package-windows_x86_64_msvc-0.52.6.drv","cpe:2.3:a:cargo-package-windows_x86_64_msvc:cargo-package-windows_x86_64_msvc:0.52.6:*:*:*:*:*:*:*","pkg:nix/cargo-package-windows_x86_64_msvc@0.52.6","","","","","","","","","",""
